"Fri, Mar 7",Detroit,New Jersey,7,4,33,25,1,3,3,3
"Sun, Mar 9",NY Rangers,Detroit,3,0,30,31,0,3,3,3
"Fri, Mar 14",Detroit,Edmonton,2,1,23,22,0,4,2,2
"Tue, Mar 18",Detroit,Toronto,3,2,31,33,0,4,3,4
"Thu, Mar 20",Detroit,Pittsburgh,5,4,30,43,1,6,4,5
"Sat, Mar 22",Minnesota,Detroit,2,3,30,30,2,2,2,3
"Sun, Mar 23",Detroit,Minnesota,3,4,16,25,1,2,2,3
"Thu, Mar 27",Detroit,Montreal,4,5,30,29,0,2,3,3
"Sat, Mar 29",Toronto,Detroit,2,4,28,27,0,3,2,2
"Sun, Mar 30",Detroit,Tampa Bay,3,2,30,28,1,3,4,4
"Sat, Apr 5",Montreal,Detroit,5,3,37,26,2,5,3,3
"Wed, Apr 9",Pittsburgh,Detroit,4,3,37,24,0,2,2,4
"Sun, Apr 13",St. Louis,Detroit,0,3,21,23,0,4,3,3
"Tue, Oct 1",Edmonton,Winnipeg,4,5,38,28,2,5,3,4
"Sat, Oct 5",Vancouver,Edmonton,6,2,23,44,0,3,5,6
"Mon, Oct 7",Edmonton,New Jersey,5,4,27,25,1,4,2,3
"Thu, Oct 10",Edmonton,Montreal,1,4,28,27,1,4,1,2
"Sat, Oct 12",Toronto,Edmonton,6,5,31,26,1,4,2,3
"Mon, Oct 14",Washington,Edmonton,4,2,30,20,0,3,1,3
"Tue, Oct 15",Pittsburgh,Edmonton,3,2,22,28,0,3,2,3
"Thu, Oct 17",NY Islanders,Edmonton,3,2,29,40,0,3,4,5
"Sat, Oct 19",Ottawa,Edmonton,1,3,21,36,0,6,5,5
"Tue, Oct 22",Montreal,Edmonton,3,4,32,32,0,1,1,2
"Thu, Oct 24",Edmonton,Washington,1,4,31,26,0,3,2,2
"Sun, Oct 27",Los Angeles,Edmonton,2,1,18,48,1,4,5,5
"Tue, Oct 29",Edmonton,Toronto,0,4,43,26,0,1,1,1
"Tue, Nov 5",Florida,Edmonton,3,4,27,23,1,3,1,1
"Thu, Nov 7",Tampa Bay,Edmonton,4,2,40,26,1,2,2,2
"Sat, Nov 9",Philadelphia,Edmonton,4,2,26,34,1,4,4,4
"Fri, Nov 15",Edmonton,San Jose,1,3,31,37,1,3,5,6
"Thu, Nov 21",Edmonton,Florida,4,1,35,25,2,5,5,5
"Thu, Nov 28",Nashville,Edmonton,0,3,28,33,0,3,2,2
"Fri, Dec 13",Vancouver,Edmonton,4,0,19,40,0,2,0,2
"Tue, Dec 17",Los Angeles,Edmonton,3,0,24,40,0,2,2,2
"Sat, Dec 21",Edmonton,St. Louis,0,6,23,33,0,4,4,5
"Mon, Dec 23",Edmonton,Winnipeg,6,2,30,20,2,8,3,4
"Sat, Dec 28",Edmonton,Philadelphia,3,4,16,38,1,5,2,5
"Thu, Jan 2",San Jose,Edmonton,5,1,24,36,0,3,3,3
"Sun, Jan 5",Edmonton,Tampa Bay,5,3,26,27,1,3,0,1
"Tue, Jan 7",Edmonton,St. Louis,2,5,18,30,0,0,1,3
"Fri, Jan 10",Edmonton,Pittsburgh,4,3,31,28,2,4,3,4
"Thu, Jan 16",Minnesota,Edmonton,4,1,21,33,0,4,3,3
"Sat, Jan 18",Winnipeg,Edmonton,3,2,22,39,1,5,5,5
"Tue, Jan 21",Edmonton,Vancouver,1,2,29,27,0,4,4,4
"Sun, Jan 26",Edmonton,Nashville,5,1,27,35,2,3,3,3
"Mon, Jan 27",Vancouver,Edmonton,2,4,20,27,0,3,2,2
"Wed, Jan 29",Edmonton,San Jose,3,0,27,59,1,2,3,3
"Thu, Feb 6",NY Rangers,Edmonton,1,2,31,36,0,1,0,0
"Fri, Feb 7",New Jersey,Edmonton,2,1,20,24,0,3,3,3
"Thu, Feb 27",Edmonton,Minnesota,0,3,21,21,0,4,2,2
"Tue, Mar 4",Edmonton,Ottawa,3,2,30,36,1,2,2,2
"Thu, Mar 6",Edmonton,NY Islanders,3,2,29,34,1,4,4,4
"Sun, Mar 9",Edmonton,Los Angeles,2,4,27,50,0,3,1,2
"Tue, Mar 11",Minnesota,Edmonton,3,4,26,31,0,3,3,4
"Thu, Mar 13",St. Louis,Edmonton,6,2,25,37,0,3,4,5
"Tue, Mar 18",Edmonton,Nashville,5,1,30,29,1,4,5,5
"Tue, Mar 25",Edmonton,San Jose,2,5,30,34,0,2,0,3
"Sun, Mar 30",Edmonton,NY Rangers,0,5,26,32,0,4,5,6
"Tue, Apr 1",San Jose,Edmonton,5,4,29,33,1,3,6,7
"Thu, Apr 10",Edmonton,Los Angeles,0,3,17,48,0,0,4,4
"Sat, Apr 12",Edmonton,Vancouver,5,2,22,42,1,5,2,2
"Sat, Oct 5",St. Louis,Florida,7,0,19,34,0,7,3,4
"Tue, Oct 8",Philadelphia,Florida,2,1,34,30,0,5,5,5
"Thu, Oct 10",Tampa Bay,Florida,7,2,21,28,1,5,3,5
"Fri, Oct 11",Florida,Pittsburgh,6,3,30,39,2,4,3,3
"Sun, Oct 13",Florida,Los Angeles,0,3,20,29,0,2,1,1
"Tue, Oct 15",Nashville,Florida,4,3,25,30,0,1,1,2
"Sat, Oct 19",Florida,Minnesota,2,1,22,31,1,5,4,5
"Sun, Oct 27",Florida,Tampa Bay,3,4,32,28,0,4,2,3
"Fri, Nov 1",Florida,St. Louis,0,4,31,23,0,2,3,4
"Sat, Nov 2",Washington,Florida,3,2,33,23,1,6,3,3
"Sat, Nov 9",Ottawa,Florida,3,2,28,32,0,5,2,3
"Sun, Nov 10",NY Rangers,Florida,4,3,27,29,1,3,2,3
"Fri, Nov 15",Minnesota,Florida,3,2,24,20,0,3,2,3
"Tue, Nov 19",Vancouver,Florida,2,3,36,29,1,3,2,2
"Mon, Nov 25",Florida,Philadelphia,3,1,31,39,1,2,3,4
"Wed, Nov 27",Florida,NY Rangers,2,5,33,22,0,2,1,3
"Sat, Nov 30",Florida,Pittsburgh,1,5,40,22,1,4,0,1
"Tue, Dec 3",Florida,Ottawa,2,4,32,45,2,3,6,7
"Thu, Dec 5",Florida,Winnipeg,5,2,26,31,0,2,1,1
"Fri, Dec 13",Florida,Washington,3,2,41,25,0,2,2,3
"Sun, Dec 15",Montreal,Florida,1,2,25,18,0,2,3,4
"Tue, Dec 17",Toronto,Florida,1,3,23,29,0,2,2,2
"Thu, Dec 19",Ottawa,Florida,2,4,35,34,1,3,2,3
"Fri, Dec 20",Winnipeg,Florida,5,2,23,32,0,4,2,4
"Mon, Dec 23",Florida,Tampa Bay,1,6,29,36,1,3,3,4
"Sun, Dec 29",Florida,Montreal,4,1,25,22,0,3,3,3
"Tue, Dec 31",Florida,NY Rangers,1,2,22,31,0,4,3,3
"Sat, Jan 4",Florida,Nashville,5,4,29,42,0,2,2,2
"Mon, Jan 6",Montreal,Florida,2,1,27,35,0,2,2,2
"Sat, Jan 11",New Jersey,Florida,2,1,30,36,0,2,2,2
"Tue, Jan 14",Florida,NY Islanders,4,2,26,33,0,5,3,3
"Thu, Jan 16",Florida,San Jose,0,3,24,39,0,3,4,4
"Mon, Jan 20",Pittsburgh,Florida,1,5,28,36,0,3,3,3
"Thu, Jan 30",Toronto,Florida,6,3,38,32,0,5,1,3
"Tue, Feb 4",Florida,Toronto,4,1,48,21,1,2,0,0
"Thu, Feb 27",Florida,Washington,4,5,34,32,1,6,0,2
"Sun, Mar 2",NY Islanders,Florida,3,5,34,38,1,4,5,6
"Thu, Mar 13",Tampa Bay,Florida,5,4,27,28,1,2,3,4
"Fri, Mar 14",Florida,New Jersey,5,3,22,31,0,3,0,1
"Sun, Mar 16",Florida,Vancouver,3,4,29,32,2,4,4,5
"Tue, Mar 18",San Jose,Florida,2,3,24,54,0,2,5,6
"Sat, Mar 22",Los Angeles,Florida,4,0,24,29,0,2,2,3
"Tue, Mar 25",Florida,Ottawa,3,2,41,39,0,2,1,2
"Sat, Mar 29",Florida,Montreal,1,4,37,19,0,4,5,5
"Mon, Mar 31",New Jersey,Florida,6,3,22,32,0,5,3,4
"Tue, Apr 1",NY Islanders,Florida,4,2,22,40,1,3,3,4
"Tue, Apr 8",Florida,Philadelphia,2,5,40,27,0,1,3,3
"Thu, Apr 10",Florida,Toronto,4,2,37,29,0,3,2,2
"Thu, Oct 3",Minnesota,Los Angeles,2,3,18,29,1,3,4,5
"Fri, Oct 4",Winnipeg,Los Angeles,5,3,36,33,2,5,5,6
"Mon, Oct 7",Los Angeles,NY Rangers,1,3,29,28,0,2,3,3
"Wed, Oct 9",Los Angeles,Ottawa,4,3,32,25,2,6,3,4
"Tue, Oct 15",Tampa Bay,Los Angeles,5,1,31,25,0,5,3,3
"Thu, Oct 17",Nashville,Los Angeles,1,2,30,35,0,4,4,4
"Wed, Oct 30",Los Angeles,San Jose,4,3,23,20,2,6,3,4
"Sat, Nov 2",Los Angeles,Nashville,3,4,38,17,1,3,1,3
"Sat, Nov 9",Los Angeles,Vancouver,5,1,32,26,0,3,2,2
"Thu, Nov 14",NY Islanders,Los Angeles,2,3,24,25,1,3,4,4
"Fri, Nov 15",New Jersey,Los Angeles,0,2,21,26,1,3,2,2
"Sun, Nov 17",NY Rangers,Los Angeles,0,1,30,37,0,1,5,5
"Tue, Nov 19",Los Angeles,Tampa Bay,5,2,31,21,1,5,3,4
"Thu, Nov 21",Los Angeles,New Jersey,1,2,35,15,0,4,2,2
"Mon, Nov 25",Vancouver,Los Angeles,2,3,22,39,0,3,7,8
"Wed, Nov 27",San Jose,Los Angeles,3,2,40,40,0,4,3,3
"Mon, Dec 2",Los Angeles,St. Louis,3,2,23,27,0,2,3,3
"Sat, Dec 7",Los Angeles,NY Islanders,3,0,24,16,0,5,4,4
"Tue, Dec 10",Montreal,Los Angeles,0,6,30,31,1,2,4,4
"Wed, Dec 11",Toronto,Los Angeles,1,3,23,39,1,2,2,3
"Sat, Dec 14",Ottawa,Los Angeles,2,5,26,39,1,3,4,4
"Thu, Dec 19",Los Angeles,San Jose,4,1,32,32,0,1,4,4
"Sat, Dec 28",Nashville,Los Angeles,3,2,28,31,1,2,4,5
"Thu, Jan 2",St. Louis,Los Angeles,5,0,30,26,0,6,3,5
"Sat, Jan 4",Los Angeles,Vancouver,3,1,49,28,0,3,3,4
"Tue, Jan 7",Los Angeles,Minnesota,1,2,40,17,0,2,2,2
"Mon, Jan 13",Los Angeles,Vancouver,1,0,20,28,0,7,4,4
"Thu, Jan 16",St. Louis,Los Angeles,1,4,31,29,0,5,4,4
"Mon, Jan 27",San Jose,Los Angeles,0,1,21,23,0,5,3,3
"Thu, Jan 30",Los Angeles,Pittsburgh,1,4,31,22,1,4,1,3
"Sat, Feb 1",Los Angeles,Philadelphia,0,2,35,13,0,3,1,2
"Mon, Mar 3",Los Angeles,Montreal,2,1,22,18,1,4,3,3
"Thu, Mar 6",Winnipeg,Los Angeles,1,3,41,18,1,4,1,1
"Thu, Mar 13",Los Angeles,Toronto,2,3,41,29,1,4,2,3
"Thu, Mar 20",Los Angeles,Washington,2,1,28,22,0,3,3,3
"Mon, Mar 24",Philadelphia,Los Angeles,2,3,41,32,0,4,4,4
"Tue, Mar 25",Washington,Los Angeles,4,5,36,27,1,3,2,4
"Thu, Mar 27",Pittsburgh,Los Angeles,2,3,32,37,1,3,7,7
"Sat, Mar 29",Los Angeles,Winnipeg,4,2,29,26,0,2,2,3
"Mon, Mar 31",Los Angeles,Minnesota,2,3,20,20,0,2,0,1
"Thu, Apr 3",San Jose,Los Angeles,2,1,27,21,0,5,1,2
"Sat, Apr 5",Vancouver,Los Angeles,2,1,26,40,1,2,5,6
"Tue, Oct 8",Nashville,Minnesota,3,2,34,25,2,4,2,4
"Thu, Oct 10",Minnesota,Winnipeg,2,1,30,15,0,6,4,5
"Tue, Oct 15",Toronto,Minnesota,4,1,37,14,1,5,1,3
"Thu, Oct 17",Tampa Bay,Minnesota,3,1,26,30,0,2,6,7
"Tue, Oct 22",Minnesota,Nashville,2,0,29,16,0,2,2,2
"Fri, Nov 1",Minnesota,Montreal,4,3,25,31,0,1,1,2
"Sun, Nov 3",Minnesota,New Jersey,4,0,20,19,1,3,3,3
"Thu, Nov 7",Washington,Minnesota,3,2,35,27,1,3,2,3
"Wed, Nov 13",Minnesota,Toronto,2,1,34,23,0,5,2,3
"Sun, Nov 17",Minnesota,Winnipeg,2,1,24,22,0,2,2,2
"Tue, Nov 19",Montreal,Minnesota,6,2,27,28,1,3,3,5
"Wed, Nov 20",Ottawa,Minnesota,3,4,25,37,1,3,1,2
"Sat, Nov 23",Winnipeg,Minnesota,2,3,35,39,0,2,2,2
"Mon, Nov 25",St. Louis,Minnesota,3,0,22,21,0,3,3,3
"Mon, Dec 2",Minnesota,Philadelphia,2,0,21,21,0,2,2,2
"Sun, Dec 8",Minnesota,San Jose,3,1,13,38,0,2,4,4
"Thu, Dec 12",San Jose,Minnesota,3,1,30,39,0,3,4,7
"Tue, Dec 17",Minnesota,Vancouver,3,2,32,31,1,2,2,2
"Thu, Dec 19",Pittsburgh,Minnesota,5,2,26,36,0,5,3,4
"Sun, Dec 22",NY Rangers,Minnesota,4,1,25,36,0,2,1,2
"Mon, Dec 23",Philadelphia,Minnesota,4,1,27,31,1,5,3,4
"Fri, Dec 27",Winnipeg,Minnesota,6,4,29,38,1,3,2,2
"Sun, Dec 29",Minnesota,NY Islanders,4,5,37,31,0,4,3,3
"Tue, Dec 31",Minnesota,St. Louis,1,2,25,23,0,3,1,1
"Sat, Jan 4",Minnesota,Washington,5,3,11,30,3,5,1,2
"Sun, Jan 12",Nashville,Minnesota,0,4,23,23,0,1,2,2
"Tue, Jan 14",Minnesota,Ottawa,0,3,27,32,0,3,3,5
"Sat, Jan 25",San Jose,Minnesota,3,2,22,32,0,2,2,2
"Tue, Feb 4",Minnesota,Tampa Bay,2,1,26,35,1,2,2,2
"Thu, Feb 6",Minnesota,Nashville,3,2,36,18,1,5,2,2
"Fri, Feb 28",Vancouver,Minnesota,1,2,23,31,1,3,2,2
"Sun, Mar 9",Minnesota,St. Louis,2,3,19,22,0,3,1,2
"Thu, Mar 13",Minnesota,NY Rangers,2,1,26,30,0,3,2,3
"Tue, Mar 18",NY Islanders,Minnesota,0,6,22,36,1,3,3,3
"Thu, Mar 20",New Jersey,Minnesota,4,3,23,29,1,6,3,4
"Wed, Mar 26",Minnesota,Vancouver,2,5,31,19,0,4,1,2
"Thu, Mar 27",St. Louis,Minnesota,5,1,28,24,0,6,3,5
"Sat, Apr 5",Minnesota,Pittsburgh,4,0,20,20,0,2,2,2
"Mon, Apr 7",Winnipeg,Minnesota,0,1,17,24,0,3,4,4
"Thu, Apr 10",Minnesota,St. Louis,4,2,15,45,0,4,3,4
"Sun, Apr 13",Minnesota,Nashville,3,7,29,33,1,4,2,4
"Tue, Oct 1",Montreal,Toronto,3,4,37,38,0,4,6,7
"Sat, Oct 5",Montreal,Philadelphia,4,1,34,23,2,9,4,5
"Sat, Oct 12",Vancouver,Montreal,1,4,38,40,2,3,3,3
"Tue, Oct 15",Winnipeg,Montreal,0,3,25,36,1,5,3,3
"Sat, Oct 19",Montreal,Nashville,1,2,29,37,0,5,5,6
"Sat, Oct 26",Montreal,San Jose,0,2,22,37,0,1,3,4
"Mon, Oct 28",NY Rangers,Montreal,0,2,27,27,1,6,5,5
"Tue, Nov 5",Montreal,St. Louis,2,3,27,32,0,1,4,4
"Thu, Nov 7",Ottawa,Montreal,4,1,34,24,1,5,5,5
"Sun, Nov 10",Montreal,NY Islanders,4,2,31,26,2,5,2,4
"Tue, Nov 12",Montreal,Tampa Bay,1,2,29,45,0,4,4,4
"Sat, Nov 16",Montreal,NY Rangers,0,1,22,34,0,2,2,3
"Fri, Nov 22",Washington,Montreal,2,3,31,27,1,5,1,2
"Sat, Nov 23",Montreal,Pittsburgh,3,2,29,31,0,4,2,3
"Fri, Nov 29",Washington,Montreal,3,2,37,26,0,2,4,4
"Sat, Nov 30",Montreal,Toronto,4,2,39,36,1,2,4,4
"Mon, Dec 2",Montreal,New Jersey,3,2,17,30,1,2,3,3
"Wed, Dec 4",New Jersey,Montreal,3,4,30,34,0,3,2,2
"Thu, Dec 12",Philadelphia,Montreal,2,1,21,27,0,1,3,3
"Sat, Dec 14",NY Islanders,Montreal,0,1,25,21,0,2,3,3
"Thu, Dec 19",St. Louis,Montreal,5,1,26,29,0,4,6,6
"Sat, Dec 21",Nashville,Montreal,3,4,23,34,0,2,0,2
"Sat, Dec 28",Tampa Bay,Montreal,1,2,21,24,0,3,3,3
"Sat, Jan 4",Montreal,Ottawa,3,4,29,34,0,5,2,3
"Wed, Jan 8",Philadelphia,Montreal,3,1,20,27,0,4,4,4
"Tue, Jan 14",Montreal,New Jersey,1,4,30,19,0,3,2,3
"Thu, Jan 16",Ottawa,Montreal,4,5,23,44,1,1,1,1
"Sat, Jan 18",Toronto,Montreal,5,3,33,29,1,3,1,2
"Wed, Jan 22",Pittsburgh,Montreal,5,1,24,31,0,3,3,5
"Sat, Jan 25",Montreal,Washington,0,5,21,34,0,3,8,8
"Sat, Feb 1",Montreal,Tampa Bay,1,2,29,36,0,4,3,3
"Sun, Feb 2",Montreal,Winnipeg,1,2,31,35,0,3,3,3
"Thu, Feb 6",Montreal,Vancouver,5,2,29,44,1,1,3,5
"Thu, Feb 27",Pittsburgh,Montreal,5,6,29,32,2,4,3,5
"Sat, Mar 1",Montreal,Toronto,4,3,30,25,2,5,3,3
"Sat, Mar 8",San Jose,Montreal,4,0,27,33,0,5,6,6
"Sat, Mar 15",Montreal,Ottawa,5,4,48,34,1,7,3,3
"Sat, Mar 22",Toronto,Montreal,3,4,36,36,0,2,1,2
"Tue, Apr 1",Tampa Bay,Montreal,3,1,26,33,0,4,7,9
"Fri, Apr 4",Ottawa,Montreal,4,7,23,43,0,2,4,4
"Thu, Apr 10",Montreal,NY Islanders,0,2,19,30,0,3,1,3
"Sat, Apr 12",Montreal,NY Rangers,1,0,27,41,0,3,3,3
"Fri, Oct 4",New Jersey,NY Islanders,3,4,26,29,0,2,2,2
"Sat, Oct 12",Nashville,NY Islanders,3,2,16,31,0,3,1,2
"Tue, Oct 22",NY Islanders,Vancouver,4,5,32,33,2,4,2,2
"Fri, Oct 25",Pittsburgh,NY Islanders,3,4,25,42,1,1,5,5
"Sat, Oct 26",NY Islanders,Philadelphia,2,5,28,32,0,3,2,3
"Tue, Oct 29",NY Islanders,NY Rangers,2,3,24,24,0,3,2,4
"Fri, Nov 1",Ottawa,NY Islanders,4,5,57,31,0,4,2,2
"Tue, Nov 5",Washington,NY Islanders,6,2,36,39,0,5,2,6
"Tue, Nov 12",NY Islanders,Nashville,3,1,33,33,1,5,2,2
"Tue, Nov 19",Toronto,NY Islanders,5,2,37,24,0,2,1,2
"Fri, Nov 22",Pittsburgh,NY Islanders,4,3,35,34,0,6,2,4
"Sat, Nov 23",Philadelphia,NY Islanders,5,2,38,30,0,3,2,3
"Wed, Nov 27",NY Islanders,Winnipeg,2,3,30,29,1,4,2,2
"Sat, Nov 30",NY Islanders,Washington,2,3,39,30,0,2,1,1
"Tue, Dec 3",NY Islanders,Pittsburgh,2,3,23,34,0,2,3,5
"Thu, Dec 5",St. Louis,NY Islanders,5,1,23,26,1,3,3,6
"Tue, Dec 10",San Jose,NY Islanders,2,3,28,48,0,1,3,4
"Tue, Dec 17",NY Islanders,Tampa Bay,2,3,34,36,1,2,1,1
"Fri, Dec 20",NY Rangers,NY Islanders,3,5,20,24,1,4,5,7
"Sat, Dec 28",NY Islanders,New Jersey,1,2,31,25,0,3,1,1
"Tue, Jan 7",Toronto,NY Islanders,3,5,25,26,1,1,4,5
"Thu, Jan 16",Tampa Bay,NY Islanders,1,2,30,30,1,4,2,3
"Sat, Jan 18",Philadelphia,NY Islanders,6,4,29,32,0,3,2,2
"Mon, Jan 20",NY Islanders,Philadelphia,4,3,43,29,2,6,3,3
"Tue, Jan 21",NY Rangers,NY Islanders,3,5,37,33,1,5,3,4
"Thu, Jan 23",NY Islanders,Pittsburgh,4,6,34,29,0,3,1,2
"Sat, Jan 25",NY Islanders,St. Louis,3,4,36,35,0,5,2,2
"Wed, Jan 29",NY Islanders,NY Rangers,1,2,31,34,0,4,1,1
"Fri, Jan 31",NY Rangers,NY Islanders,4,1,39,37,0,3,3,3
"Tue, Feb 4",Washington,NY Islanders,0,1,28,22,0,5,6,6
"Thu, Feb 27",NY Islanders,Toronto,5,4,35,22,1,4,4,4
"Sat, Mar 1",NY Islanders,New Jersey,1,6,19,35,0,3,4,8
"Tue, Mar 4",Winnipeg,NY Islanders,2,3,27,38,0,1,5,5
"Mon, Mar 10",Vancouver,NY Islanders,4,7,28,24,3,7,2,4
"Fri, Mar 14",NY Islanders,San Jose,3,4,38,26,0,0,1,1
"Thu, Mar 27",Tampa Bay,NY Islanders,3,2,27,31,0,3,3,3
"Sat, Mar 29",NY Islanders,New Jersey,2,1,20,24,0,2,3,3
"Wed, Apr 2",Ottawa,NY Islanders,1,2,27,36,2,4,4,5
"Sat, Apr 5",NY Islanders,Washington,3,4,38,29,1,3,5,5
"Tue, Apr 8",NY Islanders,Ottawa,1,4,46,32,0,3,4,5
"Fri, Apr 11",New Jersey,NY Islanders,2,3,30,27,1,3,1,1
"Tue, Oct 8",San Jose,NY Rangers,9,2,20,47,1,3,1,3
"Sat, Oct 12",St. Louis,NY Rangers,5,3,29,34,2,5,4,6
"Wed, Oct 16",Washington,NY Rangers,0,2,36,22,0,3,4,4
"Sat, Oct 19",New Jersey,NY Rangers,4,0,22,19,0,2,3,4
"Thu, Oct 24",Philadelphia,NY Rangers,2,1,31,27,0,2,4,4
"Wed, Nov 6",NY Rangers,Pittsburgh,5,1,25,29,0,4,5,6
"Tue, Nov 12",NY Rangers,New Jersey,2,3,35,28,0,5,3,3
"Sat, Nov 23",Nashville,NY Rangers,0,2,34,17,0,3,2,2
"Mon, Nov 25",Tampa Bay,NY Rangers,5,0,37,25,0,6,3,3
"Sat, Nov 30",NY Rangers,Vancouver,5,2,24,37,2,3,2,3
"Mon, Dec 2",NY Rangers,Winnipeg,2,5,37,30,0,2,2,2
"Sat, Dec 7",NY Rangers,New Jersey,3,4,24,24,1,4,1,2
"Sun, Dec 8",NY Rangers,Washington,1,4,31,36,0,2,2,2
"Tue, Dec 10",NY Rangers,Nashville,1,4,29,26,0,2,2,2
"Wed, Dec 18",NY Rangers,Pittsburgh,3,4,32,32,1,4,1,2
"Mon, Dec 23",NY Rangers,Toronto,2,1,43,26,0,4,4,4
"Fri, Dec 27",Washington,NY Rangers,3,2,40,34,1,3,3,4
"Sun, Dec 29",Tampa Bay,NY Rangers,3,4,29,40,3,3,1,2
"Fri, Jan 3",Pittsburgh,NY Rangers,5,2,35,28,0,3,1,2
"Sat, Jan 4",Toronto,NY Rangers,1,7,50,26,1,3,1,1
"Sun, Jan 12",NY Rangers,Philadelphia,4,1,35,38,1,5,2,3
"Tue, Jan 14",NY Rangers,Tampa Bay,1,2,34,25,0,2,1,2
"Sat, Jan 18",Ottawa,NY Rangers,1,4,31,30,1,4,2,2
"Sun, Jan 19",NY Rangers,Washington,4,1,26,25,1,5,3,4
"Thu, Jan 23",NY Rangers,St. Louis,1,2,35,25,0,3,1,2
"Sun, Jan 26",New Jersey,NY Rangers,3,7,26,22,0,3,1,2
"Fri, Feb 7",Pittsburgh,NY Rangers,3,4,41,29,2,5,2,4
"Sat, Mar 1",Philadelphia,NY Rangers,4,2,35,31,1,3,3,4
"Wed, Mar 5",NY Rangers,Toronto,2,3,37,29,0,1,2,2
"Fri, Mar 14",Winnipeg,NY Rangers,2,4,23,32,0,4,4,4
"Sun, Mar 16",NY Rangers,San Jose,0,1,41,29,0,3,1,1
"Tue, Mar 18",Ottawa,NY Rangers,4,8,39,39,0,3,1,2
"Sat, Mar 22",New Jersey,NY Rangers,0,2,27,21,1,3,1,1
"Wed, Mar 26",NY Rangers,Philadelphia,3,1,29,31,0,2,2,2
"Tue, Apr 1",Vancouver,NY Rangers,1,3,31,35,1,3,2,2
"Sat, Apr 5",NY Rangers,Ottawa,2,3,43,34,0,2,1,1
"Thu, Oct 3",St. Louis,Nashville,4,2,30,28,0,4,2,4
"Thu, Oct 10",Nashville,Toronto,0,4,36,26,0,3,2,4
"Sun, Oct 20",Winnipeg,Nashville,1,3,26,39,0,3,3,3
"Thu, Oct 24",Nashville,Winnipeg,3,2,33,36,1,2,4,4
"Sat, Oct 26",Nashville,St. Louis,1,6,23,30,0,3,3,5
"Fri, Nov 8",Winnipeg,Nashville,5,0,41,32,0,4,3,3
"Sun, Nov 10",New Jersey,Nashville,5,0,15,23,0,6,3,4
"Fri, Nov 15",Pittsburgh,Nashville,4,1,18,33,0,2,3,4
"Thu, Nov 21",Toronto,Nashville,2,4,28,26,2,4,2,2
"Sat, Nov 30",Nashville,Philadelphia,2,3,36,24,0,5,3,3
"Tue, Dec 3",Nashville,Vancouver,1,3,31,33,0,2,3,4
"Sat, Dec 7",Washington,Nashville,5,2,36,33,0,1,3,4
"Sat, Dec 14",Nashville,San Jose,3,2,23,38,1,2,2,2
"Thu, Dec 19",Tampa Bay,Nashville,4,2,30,33,1,5,3,4
"Tue, Jan 7",Nashville,San Jose,3,2,28,28,0,1,3,4
"Sat, Jan 11",Nashville,Ottawa,1,2,33,21,0,2,1,1
"Thu, Jan 16",Philadelphia,Nashville,3,4,37,30,2,5,3,4
"Thu, Jan 23",Vancouver,Nashville,1,2,26,34,1,3,5,5
"Tue, Jan 28",Winnipeg,Nashville,3,4,25,27,1,3,2,2
"Fri, Jan 31",Nashville,New Jersey,3,2,33,26,0,2,2,2
"Sat, Feb 1",St. Louis,Nashville,4,3,31,34,0,1,2,3
"Thu, Feb 27",Nashville,Tampa Bay,3,2,29,16,3,4,2,3
"Sat, Mar 1",Nashville,Winnipeg,1,3,40,20,0,6,1,1
"Tue, Mar 4",Nashville,Pittsburgh,1,3,19,19,0,4,4,5
"Thu, Mar 6",Nashville,St. Louis,1,2,21,22,0,4,2,2
"Mon, Mar 10",Ottawa,Nashville,3,4,42,37,0,3,1,1
"Sat, Mar 15",Nashville,St. Louis,1,4,31,26,0,3,1,1
"Wed, Mar 19",Vancouver,Nashville,2,0,30,22,0,4,0,1
"Sun, Mar 30",Nashville,Washington,4,3,29,26,0,0,2,4
"Sat, Apr 5",San Jose,Nashville,0,3,24,35,0,1,2,2
"Thu, Oct 3",Pittsburgh,New Jersey,3,0,27,21,0,2,1,1
"Tue, Oct 8",Vancouver,New Jersey,3,2,23,32,0,1,2,2
"Sun, Oct 13",Winnipeg,New Jersey,3,0,24,35,0,5,3,3
"Thu, Oct 17",Ottawa,New Jersey,5,2,42,23,1,7,4,4
"Thu, Oct 24",New Jersey,Vancouver,2,3,30,21,1,3,2,2
"Tue, Oct 29",New Jersey,Tampa Bay,2,1,22,17,0,2,3,4
"Sat, Nov 2",New Jersey,Philadelphia,0,1,14,21,0,5,5,5
"Thu, Nov 7",Philadelphia,New Jersey,0,3,25,22,0,3,3,3
"Fri, Nov 8",Toronto,New Jersey,2,1,35,28,1,3,5,6
"Sat, Nov 16",New Jersey,Pittsburgh,4,1,22,28,0,3,4,4
"Sat, Nov 23",San Jose,New Jersey,2,1,19,30,1,1,3,3
"Mon, Nov 25",New Jersey,Winnipeg,1,3,26,22,0,2,2,2
"Fri, Dec 13",Pittsburgh,New Jersey,3,2,39,23,0,2,1,1
"Sat, Dec 14",New Jersey,Tampa Bay,3,0,19,33,0,2,3,3
"Wed, Dec 18",New Jersey,Ottawa,5,2,33,25,1,4,1,3
"Sat, Dec 21",Washington,New Jersey,4,5,37,22,2,2,1,1
"Tue, Dec 31",New Jersey,Pittsburgh,2,1,30,20,0,4,1,1
"Tue, Jan 7",New Jersey,Philadelphia,2,3,33,28,0,3,4,5
